id,name,type,lat,lon,status_lokasi,contact_number
232e1544-7863-4f06-a011-1a001d9cc369,RSUD Matraman,HOSPITAL,-6.206244,106.8660168,Buka 24 Jam,
c0eae05d-650f-4d4d-826b-d619236c77d2,RSCM Unit Pelayanan Mata,HOSPITAL,-6.1974803,106.8446646,Buka 24 Jam,
c5579de5-df2b-4012-9a47-4f315e57b7bf,Rumah Sakit Umum Kramat Jati,HOSPITAL,-6.2868559,106.8623328,Buka 24 Jam,
a721a434-fe59-4655-9ce2-cb1ae1fbad71,Polisi Sektor Kramat Jati,POLICE_STATION,-6.2901011,106.8690841,Buka 24 Jam,+62 87798145
5ca35e10-8b84-4532-bcff-6ae2ed417344,Polsek Senen,POLICE_STATION,-6.1967404,106.8486569,Buka 24 Jam,
db08cf8d-e9c1-4d38-bd3b-c935c48c4b62,Kepolisian Negara RI Sektor Pancoran,POLICE_STATION,-6.2638772,106.830222,Buka 24 Jam,
854493b7-a8a2-4c58-85f2-6da1a7754bde,Rumah Sakit Jakarta Medical Center,HOSPITAL,-6.27138,106.8302149,Buka 24 Jam,
0028cc2a-4aef-4b47-a629-9730fcc62a7c,Polsub Sektor Kebon Sereh,POLICE_STATION,-6.2041716,106.873241,Buka 24 Jam,
8104e0fe-bc86-4e9a-8ec9-a353ff700780,Rumah Sakit Siloam ASRI,HOSPITAL,-6.2545615,106.8324121,Buka 24 Jam,
430d282a-9e9a-46cb-9681-ab7e2a3ae0cf,Kantor Polisi Subsektor Kebon Baru,POLICE_STATION,-6.242463,106.8622529,Buka 24 Jam,
328fe6c8-8b4e-4ca0-bc7b-f53e672eb07e,Rumah Sakit St. Carolus,HOSPITAL,-6.1955802,106.8515231,Buka 24 Jam,
c3fc2f1e-3c3a-4421-96d7-35fd66bd4214,RSKGM - FKG UI,HOSPITAL,-6.1943447,106.8486195,Buka 24 Jam,
b716119e-d2a6-48c2-81c5-ee549bc4d3aa,Rumah Sakit Cipto Mangunkusumo,HOSPITAL,-6.1971484,106.8471306,Buka 24 Jam,
5eb93ae6-5ece-445f-bb5a-8cc56f3205b3,Kantor Polisi Sektor Kampung Bali,POLICE_STATION,-6.186017,106.8183167,Buka 24 Jam,
e308fb33-5439-48bd-b8b9-019a5d8ff31f,Polsek Jalan Kopi,POLICE_STATION,-6.1370816,106.8094449,Buka 24 Jam,
83b3175c-ee1f-4d99-b759-16bbb44c4d55,Sektor Tambora Polsubsektor Jembatan Lima,POLICE_STATION,-6.1415618,106.8063601,Buka 24 Jam,
0e70426d-b538-4a9e-bd9d-b07034867ca7,Polsek Tambora Pol Sub Ketapang,POLICE_STATION,-6.160404,106.8126909,Buka 24 Jam,
7fa7ef10-79c0-4165-b441-bfa9666b7b32,Kantor Polisi Sektor Cikini,POLICE_STATION,-6.1919096,106.8386775,Buka 24 Jam,
43717778-acff-4d65-ba00-93d8de98fd6b,Polsek Metropolitan Gambir,POLICE_STATION,-6.1809023,106.8119334,Buka 24 Jam,
8a1ca006-6336-4d44-b706-f598118e7931,SPBU 34-13206,GAS_STATION,-6.1938056,106.8871639,Buka,
871adf9b-2d23-495a-9bb0-509ee61f0168,RSUD Tarakan,HOSPITAL,-6.1716313,106.8103422,Buka 24 Jam,+62 21 3503 003
5b31ef24-c21a-4d57-9afe-107722b3bdc7,Rumah Sakit Umum Kecamatan Tanah Abang,HOSPITAL,-6.1909714,106.8143546,Buka 24 Jam,
e12c0c63-dbe6-4172-a1f6-e3e54c69fd1c,Polsubsektor Pasar Tanah Abang,POLICE_STATION,-6.1900674,106.8129804,Buka 24 Jam,
417e9740-e552-42a7-a292-d4f8067f147c,Kantor Polisi Thamrin City,POLICE_STATION,-6.1967125,106.8159881,Buka 24 Jam,
a6e47b27-f914-443e-ac0f-c6c2967ed549,Pos Polantas Polsek Metro Tanah Abang,POLICE_STATION,-6.200736,106.8149675,Buka 24 Jam,
ca2e0cb2-578d-4609-82f8-59d8d6e32f69,Rumah Sakit Islam Jakarta,HOSPITAL,-6.1712857,106.8713153,Buka 24 Jam,
020dc880-b6b4-4ebe-a301-32ee7cd7a8ae,SPBU Metro Jaya,GAS_STATION,-6.2906123,106.8716901,Buka,
f9ebfd01-7d0b-4b81-9e3a-544def985faa,Polsek Metro Senen,POLICE_STATION,-6.1721563,106.843271,Buka 24 Jam,
e353a2b5-f805-4df8-b773-a0c73a52f6d3,Puskesmas Kecamatan Senen Kramat Baru,HOSPITAL,-6.1823339,106.8442279,Buka 24 Jam,
5c4634f4-29ff-419e-8586-635a64cae7b8,Polres Metro Jakarta Pusat,POLICE_STATION,-6.1870568,106.8462111,Buka 24 Jam,
fc193203-e86c-48b7-b283-8afd9152b959,Polsek Pulo Gadung,POLICE_STATION,-6.2103311,106.8909172,Buka 24 Jam,
fc3a15ff-dcb1-4755-94fa-956ece008c92,Rumah Sakit Kramat 128,HOSPITAL,-6.1855639,106.8440404,Buka 24 Jam,
d1d3f16e-151d-452c-a468-d9d68550bbe3,RSAB Harapan Kita,HOSPITAL,-6.1847331,106.7990603,Buka 24 Jam,+62 21 5684093
9bf39dd9-9bb5-4c50-aba9-31e21fff45f0,POLSUB Sektor Bendungan Jago,POLICE_STATION,-6.159577,106.8551351,Buka 24 Jam,
377ffe28-c55c-4505-bedd-5ea6fde61415,Rumah Sakit THT Bedah Prof. Nizar,HOSPITAL,-6.1712414,106.8154247,Buka 24 Jam,
11d85b18-bf26-4a50-9c42-6555f7a1b4b7,RS Khusus Mata SMECO Jakarta,HOSPITAL,-6.1927314,106.8827041,Buka 24 Jam,
9271b9dc-1a08-4cff-8345-de5fa96d83db,Polsek Makasar,POLICE_STATION,-6.291166,106.8845146,Buka 24 Jam,+622187782579
72e2e4c6-f119-458b-b751-eee333e3aa4b,Kepolisian Negara RI,POLICE_STATION,-6.196104,106.8042667,Buka 24 Jam,
58181104-2f83-44ba-9f7f-05561e4e3a71,Kepolisian Daerah Metro Jaya Direktorat Sabhara Unit Satwa K-9,POLICE_STATION,-6.1953322,106.8046446,Buka 24 Jam,
e4db8dc0-e9e4-4096-bf80-1450ea43a1ac,Sat Brimob Polda Metro Jaya,POLICE_STATION,-6.1953344,106.8035088,Buka 24 Jam,
f1498eb4-5c49-4d3d-9e57-f86f51cb2708,Polsek Palmerah Polsubsektor Petamburan,POLICE_STATION,-6.1977884,106.8035867,Buka 24 Jam,
f288adf9-0c40-4ad0-9c0e-5fab3eee32a6,SPBU 34-13209,GAS_STATION,-6.1925472,106.8824692,Buka,
846f95a1-2a38-44b3-9e85-6429da6437b4,Shell Pemuda-2 EAST JKT,GAS_STATION,-6.1926329,106.8818836,Buka,+622147884555
f7b65954-03c8-4d09-8c67-da1979f77256,Pol. Sub Sektor Lubang Buaya,POLICE_STATION,-6.2866709,106.905099,Buka 24 Jam,
a884f7fe-5a9a-4ec5-a27f-6791e4518717,Rumah Sakit Mata Primasana,HOSPITAL,-6.1142804,106.8897867,Buka 24 Jam,
ad1f69fb-e130-48a2-9e7c-3c16d8a98ff1,SPB Dinas Mabes POLRI,GAS_STATION,-6.2381474,106.8008409,Buka,
133bd201-f9eb-47c9-8ab8-948da777b4c7,SPBT 32-12402,GAS_STATION,-6.1556972,106.8867853,Buka,
a993026a-9250-4704-85bc-68feffb054c7,"Klinik Kandungan Adinaya by dr. Widi, SpOG",HOSPITAL,-6.3469665,106.8947314,Buka 24 Jam,+62218453334
d47cf35c-d8f2-4da2-b533-ad50260d2b3f,Polsub Sektor Kota Baru,POLICE_STATION,-6.1571077,106.8453535,Buka 24 Jam,
4b57f46b-d236-4420-af69-bba883301f7c,Pertamina,GAS_STATION,-6.2856332,106.8551993,Buka,
c62be80d-f31b-44e0-88ff-f4ef0b549cae,Rumah Sakit Ketergantungan Obat (RSKO) Jakarta,HOSPITAL,-6.3469069,106.8724458,Buka 24 Jam,
20dd6a06-0b3e-4715-8feb-57e1e26ffc27,RSUD Ciracas,HOSPITAL,-6.345676,106.8738909,Buka 24 Jam,
b622ff31-45fd-4cfd-b860-6cfbbdb64ac0,Pertamina,GAS_STATION,-6.2211238,106.9646148,Buka,
23426905-b081-407a-9317-57fe3060a194,RS Ridhoka Salma,HOSPITAL,-6.2693374,107.1211273,Buka 24 Jam,
e238da7a-9e9b-4fc0-ac7f-e8451f4367ad,Rumah Sakit Moh. Ridwan Meuraksa,HOSPITAL,-6.2944252,106.8827153,Buka 24 Jam,
85abccc4-cb0e-4ee3-9553-15f886474331,RS Bersalin Rosa Kartika,HOSPITAL,-6.3278755,106.822765,Buka 24 Jam,
adcf24c0-e3ec-490a-9abb-7649058420f9,RS Permata Keluarga,HOSPITAL,-6.3313375,107.1434777,Buka 24 Jam,
f8f6536d-7e2d-473f-a5a3-0e42147cb17f,RSPAD Gatot Soebroto,HOSPITAL,-6.1766671,106.8371519,Buka 24 Jam,+62 21 3441008; +62 21 3840702
f270d127-d9e5-471e-bfa4-2d7ade9dfc1f,Pol Subsektor Kelapa Dua Wetan,POLICE_STATION,-6.3296971,106.8864506,Buka 24 Jam,
440dad24-507c-45f9-a72a-6b378a909670,RSUD Kecamatan Kemayoran,HOSPITAL,-6.1566769,106.8637808,Buka 24 Jam,
4558e168-0d54-4674-94bf-182597a8e424,SPBU 34-10506,GAS_STATION,-6.175109,106.8523212,Buka,
8331f549-098a-4377-af1b-55cc97d09b8a,Pertamina 34-17139,GAS_STATION,-6.2214344,107.0181711,Buka,
473bfb7a-bc74-472f-abc6-a9474e0d5825,Rumah Sakit Seto Hasbadi,HOSPITAL,-6.2020325,106.9888393,Buka 24 Jam,
8d050cb3-e1d9-4d46-95a5-75ac7dae8e3d,SPBU 34-13911,GAS_STATION,-6.2031039,106.9469667,Buka,
0a57ce4b-e1c7-4173-a28d-ebcd4eac5173,Pertamina 34-17148,GAS_STATION,-6.1892753,107.0066819,Buka,
e96aa86a-aad2-42af-8e75-901d11872792,Pertamina,GAS_STATION,-6.1604828,106.8352279,Buka,
f4ff9537-7f3c-4f52-bf03-7451e4e4e890,Gas Station Terdekat,GAS_STATION,-6.2871548,106.8259317,Buka,
63c65c39-38a2-49e0-a660-847c6467f05e,RSUD Jati Padang,HOSPITAL,-6.2854869,106.8423285,Buka 24 Jam,+622122784447
fde3fe14-5963-4ea1-939e-eee1f7c2bc67,34.10701,GAS_STATION,-6.1616693,106.8259837,Buka,
94d80c30-843e-48db-adbb-17c3830a8a12,Gas Station Terdekat,GAS_STATION,-6.1931612,106.971581,Buka,
4e11eeb7-46d5-43c0-a081-c5265bd55564,RS Ananda Tambun Selatan,HOSPITAL,-6.27143,107.0262438,Buka 24 Jam,
9eae1e69-aeca-41c2-9e89-ab00e0a647f1,Pertamina 34.13.603,GAS_STATION,-6.2519157,106.9088874,Buka,
b0a2e66e-1384-491d-94a5-954f004f7605,Shell Jatiwaringin-1 East JKT,GAS_STATION,-6.2482662,106.9073924,Buka,+622186615995
09ff7911-8470-4341-9ddc-eb406748409d,34.10101,GAS_STATION,-6.1607364,106.8155931,Buka,
9780c1d6-337a-47cb-bb0a-3a96e7bd16c2,Koban Jatimulya,POLICE_STATION,-6.2668631,107.0187073,Buka 24 Jam,
a3be6752-f79a-4a61-a8a9-bee8fe44ed44,Pommini,GAS_STATION,-6.2688684,106.8775167,Buka,
b09d0dc0-cbd7-4c1f-b607-46f1422d5484,Pertamina 34. 136.05,GAS_STATION,-6.251464,106.8810481,Buka,
b5585db7-36fb-4b54-874e-8423167cd13c,SPBU Pertamina 34-13801,GAS_STATION,-6.2912673,106.8883788,Buka 24 Jam,
a6364049-03bb-4a36-9798-46f9f065668f,Pertamina,GAS_STATION,-6.2753222,106.912987,Buka,
170f76e6-6ea5-4920-ae5c-6a7df24b905e,Polisi SubSektor Cipete Selatan,POLICE_STATION,-6.2792188,106.8069372,Buka 24 Jam,
c9699e66-837e-4d46-bcd6-95e68a4f0a23,Pos Polisi Jatiwaringin,POLICE_STATION,-6.258624,106.9103966,Buka 24 Jam,
d6c3d90a-2bee-4974-8c1e-4c8f0dcfdded,Pertamina,GAS_STATION,-6.2472104,106.9114225,Buka,
17df148b-7486-4f77-a161-6a1e8621501a,SPBU 34-13903,GAS_STATION,-6.2045134,106.9348344,Buka,
5ae43866-0b56-4e75-9d7f-529175b6d1b5,Pertamina,GAS_STATION,-6.1482453,106.8308937,Buka,
ee490fe2-dffa-49ca-b479-813ec3ab3428,Pertamina 34.175.32,GAS_STATION,-6.1760996,107.1781579,Buka,
e159d912-4cf7-4378-b48a-83ede522d1d5,SPBU 34.106.03,GAS_STATION,-6.1502112,106.8353472,Buka,
45233018-ccae-4213-b160-0b17d99dc0eb,RS Islam Jakarta Pondok Kopi,HOSPITAL,-6.2202593,106.9401576,Buka 24 Jam,+62 21 29809000
c0029cc3-88b1-4ce7-845d-1458e52f445a,RS Ibu dan Anak Andhika,HOSPITAL,-6.3442499,106.8143056,Buka 24 Jam,
bc2c0379-793c-4923-abcd-a3614e7345ef,Graha Bhayangkara,POLICE_STATION,-6.3348155,106.8725156,Buka 24 Jam,
0065839e-d40f-4512-92ac-471a12bf962f,SPBU 31.139.01,GAS_STATION,-6.182092,106.9343105,Buka,
343d0a02-b02d-4d07-980e-6bc0cb3cfa39,Rumah Sakit Umum Kecamatan Jagakarsa,HOSPITAL,-6.3161814,106.811358,Buka 24 Jam,
338cbe9b-4045-4d9b-904e-5c67704b14bf,RS Aulia,HOSPITAL,-6.3345587,106.8271626,Buka 24 Jam,
be1b5f27-b0e3-4eb5-87a1-f5caa94ff0cf,RSIA SamMarie Basra,HOSPITAL,-6.2292129,106.8973049,Buka 24 Jam,
5179fa87-0228-437a-8fb5-e66ccc1ac22d,Polisi Sub Sektor Cipayung,POLICE_STATION,-6.3143745,106.8941282,Buka 24 Jam,
5680bfaf-566b-4c08-a1bb-9059eb8c24a3,RSIA Bunda Aliyah,HOSPITAL,-6.2332796,106.8971964,Buka 24 Jam,+62 21 86602525
3f291a08-9623-4422-990e-4d89f6c588b9,RSIA Kemang,HOSPITAL,-6.2861605,106.8192964,Buka 24 Jam,
0b7203fd-b103-44f2-9504-b56defaa9860,SPBU 34-13418,GAS_STATION,-6.2463667,106.9426074,Buka,
4ec01a3e-17ad-4387-bb9f-767330bcbdf9,Rumah Sakit Ibu Anak dr. Euis,HOSPITAL,-6.2454991,106.9428319,Buka 24 Jam,
0f26abbe-a5b4-4c5a-b81e-21a67974e19c,Pertamina,GAS_STATION,-6.2958405,106.8252148,Buka,
63366cbd-2fb2-4c13-984e-9f8b32599460,Gas Station Terdekat,GAS_STATION,-6.2383953,106.8990839,Buka,
547860d7-050e-4c5e-bbb3-a1d43f5dbf93,Pertamina,GAS_STATION,-6.3026525,106.8584041,Buka,
25531157-4360-4628-a35e-032418ec275b,Rumah Sakit Husada,HOSPITAL,-6.1463661,106.8291005,Buka 24 Jam,
e5426c21-db60-4ee0-81f2-6b238bee3b56,SPBU 34-13804,GAS_STATION,-6.3089371,106.8689931,Buka,
25e57d1b-df86-4557-8e93-ce16ca32137e,Pertamina,GAS_STATION,-6.292546,106.8115294,Buka,
00cb29dd-2737-4586-8301-c99908f83a32,Rumah Sakit Marinir Cilandak,HOSPITAL,-6.3048255,106.8104899,Buka 24 Jam,
543b03fe-fd60-4f84-ac7c-a423e04952ce,RS Ali Sibroh Malisi,HOSPITAL,-6.344684,106.8139234,Buka 24 Jam,
a20ad428-e719-48b0-9428-c1415e84a1d7,Rumah Sakit Jantung Binawaluya,HOSPITAL,-6.3079579,106.8708721,Buka 24 Jam,
f4d12ad3-14bd-45f8-b088-1f322f574369,Pertamina,GAS_STATION,-6.2811443,106.8192931,Buka,
1efe2128-76b2-4952-870c-2b45d72e63f1,Rumah Sakit Duren Sawit,HOSPITAL,-6.2318975,106.9094221,Buka 24 Jam,
6e9f4e74-cfbb-45d4-b439-91d46353643c,Kantor Kepolisian Sektor Duren Sawit,POLICE_STATION,-6.2474492,106.9174752,Buka 24 Jam,
16de5f72-1a6e-42be-99ee-897e3acebbe0,SPBU 34-13412,GAS_STATION,-6.2292865,106.8922996,Buka,
8c2673e1-4ff7-48a8-945e-9790752f33ab,SPBU 34-14209,GAS_STATION,-6.1343989,106.9161658,Buka,
078788c7-220d-4f72-b01f-d905903aef27,Polsek Ciracas,POLICE_STATION,-6.2902548,106.8718132,Buka 24 Jam,
b2351c3d-116b-4b3c-8b66-0dbcdadd3371,Rumah Sakit Harapan Bunda,HOSPITAL,-6.3030271,106.8680514,Buka 24 Jam,
f34226b9-14aa-442e-a7e7-a7a2f76d2d14,PolSubsektor Gedong Sektor Pasar Rebo,POLICE_STATION,-6.3051736,106.8653083,Buka 24 Jam,
ece02e58-62cc-41a6-8c30-640d13944428,Pertamina,GAS_STATION,-6.2974438,106.9220711,Buka,
76a35944-a719-47bb-a4fb-60b2d1758230,Rumah Sakit Port Medical Center,HOSPITAL,-6.1104012,106.8893894,Buka 24 Jam,+62 21 43902350; +62 21 43902351
8a674b10-5908-4e12-9c1a-c87209312ca6,SPBU 34-14103,GAS_STATION,-6.1312112,106.9147866,Buka,
5e74e978-3178-4c16-9560-5d5c26fcaab0,PMI Kota Jakarta Utara,HOSPITAL,-6.1317017,106.9144788,Buka 24 Jam,
b8c86ad0-a128-4da0-b4f8-eee2342c1cc1,Polsek Koja,POLICE_STATION,-6.1217787,106.9144213,Buka 24 Jam,
ffc49ad3-260d-4833-a2a1-76a3b976d8bd,RS Sanatorium Dharmawangsa,HOSPITAL,-6.2550316,106.8028009,Buka 24 Jam,
daa89f8a-2926-4a13-b15b-9380338bd0a7,RS Puri Medika,HOSPITAL,-6.1291989,106.8901851,Buka 24 Jam,
5c585f55-935a-4301-ab50-d3cc407361f6,RSIA SANTO YUSUF,HOSPITAL,-6.1171014,106.881699,Buka 24 Jam,
3cc5d195-db6b-4242-90b2-e9b599b479fc,Direktorat Lalu Lintas Satpas Wilayah Jakarta Utara Polda Metro Jaya,POLICE_STATION,-6.1134263,106.882068,Buka 24 Jam,
0952310b-4339-4e33-919a-70c8522e582e,Polsek Tanjung Priok Resor Metropolitan Jakarta Utara,POLICE_STATION,-6.1150812,106.8802232,Buka 24 Jam,
c7078e73-6aa6-4643-8288-f68439eeaec3,SPBU Pertamina 34-13802,GAS_STATION,-6.2896263,106.8965893,Buka 24 Jam,
201003bb-79bb-4d74-9c71-c36c249ea186,Resort Metro Jakarta Timur Sektor Pasar Rebo,POLICE_STATION,-6.3367064,106.8674448,Buka 24 Jam,
302144ac-de13-441e-9a35-c2b6ac7e7336,RS Khusus THT- Bedah Ciranjang,HOSPITAL,-6.2367123,106.811307,Buka 24 Jam,
8a4fb789-1627-4b7e-9a60-e24c0b1a516a,Rumah Sakit Ibu dan Anak Panti Nugraha,HOSPITAL,-6.2364834,106.8158619,Buka 24 Jam,
35ea4f0c-de7f-4a83-bfb0-57c4c919590e,Polres Metro Jakarta Utara,POLICE_STATION,-6.1167394,106.8938744,Buka 24 Jam,
4912b4bb-22b1-4966-8f64-d06ca6173796,RSIA Asih,HOSPITAL,-6.2479973,106.8009409,Buka 24 Jam,
561bf168-39d2-473b-b582-04d2cd558483,Komisi Kepolisisan Nasional,POLICE_STATION,-6.2434897,106.8068049,Buka 24 Jam,
18536a97-f989-4150-96c0-ee207b579e71,Rumah Sakit Antam Medika,HOSPITAL,-6.1926993,106.9026918,Buka 24 Jam,
d0ae2dfd-5419-45f8-bd5b-c9e2a834cdce,Rumah Sakit Umum Daerah (RSUD) Koja,HOSPITAL,-6.1089611,106.9000678,Buka 24 Jam,
cb400067-1e02-4c39-b797-a65816d62615,Polsek Pebayuran,POLICE_STATION,-6.21529,107.288384,Buka 24 Jam,
bcff230e-222b-4cf3-ad4f-7ecb8ec6779e,Polsek Pebayuran,POLICE_STATION,-6.215218,107.2882,Buka 24 Jam,
a4b08722-23ad-476e-b0c7-e9654dc61e50,Koramil 13 Pebayuran,POLICE_STATION,-6.2140243,107.2836696,Buka 24 Jam,
01a5941e-0bd2-4e66-9418-5632ea45756d,RSUD KECAMATAN TANJUNG PRIOK,HOSPITAL,-6.1161747,106.8889959,Buka 24 Jam,
0b5faa5f-b615-4a13-b1ef-431c97469dc2,Rumah Sakit Mulyasari,HOSPITAL,-6.1290827,106.9065008,Buka 24 Jam,
cc441613-59f2-4f75-88f6-e49db3069d3a,RSUD Tugu Koja Jakarta,HOSPITAL,-6.1274392,106.9071668,Buka 24 Jam,
abc2980e-8fef-4a1f-aede-3f072e805f6e,Pos Polisi Kebalen,POLICE_STATION,-6.2043662,107.0329089,Buka 24 Jam,
34503b39-22e4-4eb0-8ff0-f757f3de869a,Pom Bensin,GAS_STATION,-6.1901512,107.0183439,Buka,
849d29db-03cc-4e1f-a0c5-bf99f2ef15be,Pom Bensin Kebalen,GAS_STATION,-6.183146,107.0394756,Buka,
67b86b53-aef6-4986-9ab9-86d6062bedc5,Rumah Sakit Tiara,HOSPITAL,-6.1919373,107.0381883,Buka 24 Jam,
317bf897-d97c-4f8e-884d-f1b85e1a328c,SPBU 34-134-22,GAS_STATION,-6.2478387,106.9300199,Buka,
6ef2a224-1a5b-4a1c-a2ad-7c6c214c566d,Rumah Sakit Pelabuhan Jakarta,HOSPITAL,-6.125037,106.9177538,Buka 24 Jam,
b40ebd1c-4807-48f1-9f6d-f00426f55c79,Markas Besar Kepolisian Republik Indonesia,POLICE_STATION,-6.2388326,106.8023926,Buka 24 Jam,
c75c2b7e-c1fc-4dcf-a67c-64b001e12b36,SPBU 34-13406,GAS_STATION,-6.2337493,106.9459362,Buka,
e55ecb10-98dc-4c8f-83d8-f780cf439907,SPBU 34.14207,GAS_STATION,-6.128962,106.9079388,Buka 24 Jam,
9cb29533-2b6f-44c6-b4da-be1d765741fb,Polsub Sektor Pademangan Timur,POLICE_STATION,-6.1333382,106.8443529,Buka 24 Jam,
6fe4b8c6-ee03-4027-99e9-5da3d148e201,Pertamina,GAS_STATION,-6.2374223,106.9225981,Buka,
5fccb3fa-2003-4ab1-8aa0-bff23ae81005,SPBU 34-13419,GAS_STATION,-6.2419994,106.9203316,Buka,
f2aff0b6-9623-42c9-82d1-3a58b51e932b,Pos Taktis Polsek Pademangan,POLICE_STATION,-6.1389467,106.8474921,Buka 24 Jam,
f604b9e2-8ce0-4e8e-b4d7-0e59f9fe04a2,SPBU 34.14413,GAS_STATION,-6.1395268,106.8473036,Buka,
56faffbc-8404-4809-8281-2fc91c00293c,Polsek Kalibaru,POLICE_STATION,-6.1011674,106.9188295,Buka 24 Jam,
8a78be72-395c-4172-94a0-3e9da5a9182f,Polda Metro Jaya,POLICE_STATION,-6.2230949,106.8124232,Buka 24 Jam,
ae9b0e1a-c9f5-4a33-b399-e46430350fc8,BP,GAS_STATION,-6.1481123,106.8601777,Buka,
e1bb5806-a232-4795-be96-557b94429de3,Toko Obat,HOSPITAL,-6.1277509,106.8904896,Buka 24 Jam,
ab31b79e-f239-488c-b7f5-731b1cab082a,Polisi Subsektor Sunter Jaya,POLICE_STATION,-6.1542303,106.861361,Buka 24 Jam,
935ff45a-077c-4f6d-ad5a-a1391ecad99f,Polres Pelabuhan Tanjung Priok Sektor Kawasan Sunda Kelapa,POLICE_STATION,-6.1250091,106.8109903,Buka 24 Jam,
e2b8b1f0-6a56-43b2-93a3-ae4b979cfcf7,Polsek Pademangan,POLICE_STATION,-6.1322424,106.8370467,Buka 24 Jam,
5580bb6d-cf1e-4d48-af9a-2c8029a965a3,Rumah Sakit Umum Pademangan,HOSPITAL,-6.1328075,106.840291,Buka 24 Jam,
41e542ed-7c65-4317-beed-39f9e60638c5,Polsubsektor Pademangan Barat,POLICE_STATION,-6.1390865,106.8375945,Buka 24 Jam,
b70dcf4f-569f-4d6a-9f34-78088ba0ac97,Polisi Satuan Lalu Lintas Jakarta Utara,POLICE_STATION,-6.1373393,106.8335632,Buka 24 Jam,
a810ea2c-39be-4805-9c25-bd03406c0ce5,SPBU 34 12512,GAS_STATION,-6.2904815,106.8235293,Buka,
0f1d0861-17c4-4331-b80d-a9ce6247e454,Pertamina,GAS_STATION,-6.1255504,106.8013368,Buka,
3721b3f4-9095-4bb4-832d-78f1db97cd30,Rumah Sakit Islam Jakarta,HOSPITAL,-6.13979,106.9207828,Buka 24 Jam,
6aa82fa4-3643-4b1e-9f0a-fc58b6143af7,Rumah Sakit Firdaus,HOSPITAL,-6.1561392,106.9230698,Buka 24 Jam,+62 21 440011
80e0b25c-894d-4c39-81e1-a5cd662e48e6,Rumah Sakit Hermina Podomoro,HOSPITAL,-6.1455484,106.8613679,Buka 24 Jam,
94cb16c9-6ab5-4eb8-b052-397bcf3fc6f8,Rumah Sakit Royal Progress,HOSPITAL,-6.1394485,106.8654705,Buka 24 Jam,
0a8b2291-ab87-43e9-8de4-4ef8db2ea3b9,RSIA Brawijaya,HOSPITAL,-6.2578905,106.8075967,Buka 24 Jam,
38b0c081-4abd-4970-995b-5b96f0b6d388,Pertamina,GAS_STATION,-6.1341952,106.8345826,Buka,
2c4e5ef3-e317-4eae-87a6-958e254cb055,Kantor Polsubsektor Muara Baru,POLICE_STATION,-6.1208713,106.8039854,Buka 24 Jam,
471ce921-17b8-4375-83d5-b661c9e5d191,Subsektor SAC Nusantara,POLICE_STATION,-6.1346894,106.8700872,Buka 24 Jam,
d1eda366-cae8-400a-909f-c5c79db3277e,Polsubsektor Mangga Dua,POLICE_STATION,-6.133175,106.8222529,Buka 24 Jam,
c4ba0fc9-5cb9-4850-878d-b4223786aeb4,Shell Antasari-1 SOUTH JKT,GAS_STATION,-6.2564436,106.8083652,Buka,+62217253228
f4dc4410-53ca-486b-9a69-806a317d1bab,Polsubsektor Lodan,POLICE_STATION,-6.1301347,106.8170547,Buka 24 Jam,
e082f2bf-b834-4fdc-a8e7-46595a8fb359,Pol Subsektor Bintang Mas,POLICE_STATION,-6.1308012,106.8302584,Buka 24 Jam,
d20868f9-8cf9-44c5-8190-85469d8598b0,Pertamina,GAS_STATION,-6.3075626,106.8778764,Buka,
f74a669d-a255-4da2-bf5c-a75335759d82,Pertamina,GAS_STATION,-6.2622881,106.8085376,Buka,
bdf44e81-acdf-4166-a64a-315105949455,SPBU 34-1747,GAS_STATION,-6.26528,107.0087757,Buka,
0f77a404-9d5c-4d25-83a6-c25ca8e8fa4d,Pertamina,GAS_STATION,-6.2689165,107.0014355,Buka,
04a3759f-f85d-4d15-8d9a-844e129d11ac,Pertamina,GAS_STATION,-6.2679767,107.0167581,Buka,
e8bdbcf4-3b51-4c57-81fa-6e4442e78be2,Gas Station Terdekat,GAS_STATION,-6.1585526,106.9015527,Buka,
30ff2929-a067-4c1f-a0c3-40217ccdc9da,Pos Satpam,POLICE_STATION,-6.2855361,106.8326477,Buka 24 Jam,
97a8a643-1cb5-4d3b-af62-ab1f3e544dd6,Gudang Satpol PP Jakarta,POLICE_STATION,-6.1623499,106.930796,Buka 24 Jam,
be01d936-57b9-4637-b6a4-8a1638be3282,RS Siloam Sentosa,HOSPITAL,-6.2427358,107.0264925,Buka 24 Jam,
f9978095-a754-4884-9aaa-47486692cc28,RS Siloam Bekasi,HOSPITAL,-6.2425965,107.0260559,Buka 24 Jam,
b8a6e167-288d-4e4a-a28b-3c37ac4f6e66,Pertamina SP PDT Pondok Tengah,GAS_STATION,-6.0801799,107.0439093,Buka,
43bd0f74-a002-4087-bb18-0c10f176b2cd,meter pertagas (ep-bbwm-pertagas),GAS_STATION,-6.0828403,107.0453406,Buka,
86f16054-0e80-4e36-b74a-870c3eefbb3d,Pertamina,GAS_STATION,-6.2328646,106.8225815,Buka,
487b5fe0-c105-47ef-9725-9d4558be8a24,Rumah Sakit Umum Puspa Husada,HOSPITAL,-6.2767993,107.0197141,Buka 24 Jam,+62 21 82618978
